"","WT-DIL100-A00","WT-DIL100-A01","WT-DIL100-A02","WT-DIL100-A03","WT-DIL100-A04","WT-DIL100-A05","WT-DIL100-A06","WT-DIL100-A07","WT-DIL100-A08","WT-DIL100-A09","WT-DIL100-A10","WT-DIL100-A11","WT-DIL100-A12","WT-DIL100-A13","WT-DIL100-A14","WT-DIL100-A15","WT-DIL100-A16","WT-DIL100-A17","WT-DIL100-A18","WT-DIL100-A19","WT-DIL100-B00","WT-DIL100-B01","WT-DIL100-B02","WT-DIL100-B03","WT-DIL100-B04","WT-DIL100-B05","WT-DIL100-B06","WT-DIL100-B07","WT-DIL100-B08","WT-DIL100-B09","WT-DIL100-B10","WT-DIL100-B11","WT-DIL100-B12","WT-DIL100-B13","WT-DIL100-B14","WT-DIL100-B15","WT-DIL100-B16","WT-DIL100-B17","WT-DIL100-B18","WT-DIL100-B19","WT-DIL100-C00","WT-DIL100-C01","WT-DIL100-C02","WT-DIL100-C03","WT-DIL100-C04","WT-DIL100-C05","WT-DIL100-C06","WT-DIL100-C07","WT-DIL100-C08","WT-DIL100-C09","WT-DIL100-C10","WT-DIL100-C11","WT-DIL100-C12","WT-DIL100-C13","WT-DIL100-C14","WT-DIL100-C15","WT-DIL100-C16","WT-DIL100-C17","WT-DIL100-C18","WT-DIL100-C19","WT-DIL100-D00","WT-DIL100-D01","WT-DIL100-D02","WT-DIL100-D03","WT-DIL100-D04","WT-DIL100-D05","WT-DIL100-D06","WT-DIL100-D07","WT-DIL100-D08","WT-DIL100-D09","WT-DIL100-D10","WT-DIL100-D11","WT-DIL100-D12","WT-DIL100-D13","WT-DIL100-D14","WT-DIL100-D15","WT-DIL100-D16","WT-DIL100-D17","WT-DIL100-D18","WT-DIL100-D19"
"Glucoiberverin",-0.827291706414821,-1.17960627802855,-1.17984517240436,-0.784587736378889,-0.974190813650395,-0.715769647704294,-1.11619089294322,-1.1152879636452,-0.835026313882841,-0.640087503507472,-0.692513673367776,-0.187876311508033,-0.112541612040044,0.225569873385419,0.393548076304626,0.50556710915628,0.472558259638136,0.590573451874567,0.773420231880483,0.750607220269043,-0.790495188804394,-1.01953420719241,-1.29560919862099,-0.991316363329233,-0.784298444869945,-0.592603119107789,-1.14048122354983,-0.71276304622093,-0.783769844584169,-0.621146297637956,-0.339518111885223,-0.242180426671109,-0.165392755690098,0.048998132222998,0.211666969759786,0.281036758967989,0.520184766565196,0.756033283635899,0.796139705094143,0.7064125064935,-0.793862360343258,-0.840517220610524,-1.06513131528584,-1.21675027475967,-0.964948816435591,-0.881016318700864,-0.939797348170211,-0.80636805313455,-0.915125540264473,-0.703617072996419,-0.47263475798079,-0.322290788652259,-0.129212200067755,0.108677029886207,0.161748484352497,0.261836258212309,0.494213312414258,0.530835886566733,0.810132006728177,0.808953959497719,-1.14624898081505,-1.19289391142234,-1.02553509210714,-0.811115872268944,-1.00694395407115,-0.963866213946288,-1.10542961407703,-0.886618200582257,-0.800478403689917,-0.357044212831942,-0.475745871478102,-0.351433260886161,0.0295362563678179,-0.0331155816465358,0.188114575083855,0.383059218957726,0.602651899360911,0.690918226646769,0.777734258651417,0.689301854747418
"S-Adenosyl-L-methionine",-0.893850800439333,-0.846649223093204,-0.647578945486593,-0.864065757588548,-0.81148405130196,-0.810420344666259,-0.884852127414479,-0.963003738998227,-0.916020615621701,-0.807872766628128,-1.02954866064535,-0.817887445283912,-0.948648793772772,-0.848924983165205,-0.746783171424109,-0.460053068158381,-0.68446593131392,-0.762256513463944,-0.749824663274316,-1.11365941287355,-0.829632834425738,-0.627851857294839,-0.865950012853604,-0.657112286476993,-0.621150264172046,-0.823629952460667,-0.690592784807375,-0.970179927625056,-1.00338945122718,-0.593113776300976,-0.793466425273035,-0.872371077850151,-0.703606997219776,-0.810248211003303,-0.850238160758835,-0.792225630273972,-0.690501121694462,-0.476451635745116,-0.78864010662577,-0.869994327695105,-0.632522716039997,-0.757196011190269,-0.794440435616549,-0.751358575593777,-0.905875964535143,-0.776463313005676,-0.757481664200339,-0.666273799915965,-1.02360533040911,-0.854535745030116,-0.633572444945777,-0.676106884936477,-0.975456135518954,-0.753572089382317,-0.811199718792322,-0.816785841743769,-0.706583637753935,-0.885004671480905,-0.736093776310835,-0.64340022291408,-0.810093238891792,-0.821991330891672,-0.81749576652884,-0.788512757092363,-0.71807026589048,-0.764820545194372,-1.05390613016173,-1.02848996699204,-0.76325300344503,-0.630501201885634,-0.725598446627618,-0.828779358559617,-0.569950982967791,-0.846776094092943,-0.858611103485707,-0.774618267805852,-0.715764195184589,-0.657770936353351,-0.818801914464485,-0.728072517281747
"alpha,alpha'-Trehalose 6-phosphate",-0.175187116847725,-0.172370891139012,-0.145691304384517,-0.014308393169161,-0.124678868845539,-0.0304440859147963,0.101860903258952,0.0963199747930243,0.0957207684919528,0.245510713368301,0.0264606507952951,0.143190076854612,0.221508362824263,0.0501461079840144,0.0592951422492582,0.0765302238432,0,0.16480050998536,0.0347322330498034,-0.0231353868195381,-0.103657609136667,-0.142824361928453,-0.178572465568028,-0.256291366167046,-0.117310038886323,-0.167413235774745,-0.0821771115542784,0.0132225127370038,0.0822471935250242,0.089058747993942,0.170476226987613,0.0894518928218826,0.0577802289854468,0.0650674566737699,0.0172157813630971,0.0621366916869555,0.0387386350185182,0.0804026752291502,0.0841091579786291,-0.0400102092826398,-0.236424106675079,-0.269448405561109,-0.186257246220096,-0.197390789593046,-0.0411817312160725,-0.00139424513474218,0.0137572966071442,0.131513237441606,0.110220073320196,0.064145669988287,0.0730971231244837,0.0276175783011556,0.0975586617792672,-0.0974537466167629,0,-0.038442532001552,-0.0118402041704666,-0.00121841900060105,-0.0681345803159186,-0.114374660972777,-0.269118750547973,-0.111821092008361,-0.123163191949487,-0.0944702624823339,-0.0931823248616084,-0.0880074394376571,0.0247079649913999,0.0615242696366387,0.164483101053014,0.13493595848534,0.0923627837460899,-0.0154753393599911,0.00794688993510739,0.0148506590980357,0.0102085671941694,0.00263656505753929,-0.00189590200509393,0.182200486254789,0.045882865909066,0.0232711695366241
"ADP",-2.7202888406395,-2.31856124378896,-2.67752656583535,-2.32578579478987,-2.25659054435112,-1.92768873781123,-2.24529545790689,-2.11845447031036,-2.0253803890733,-1.5757520883298,-2.08377181328683,-1.55502315855189,-2.00930974433568,-1.90689059560852,-1.93255401662988,-2.14704111076897,-2.13359662926117,-1.921781585715,-1.88972598979036,-1.93182108988773,-2.27460563369677,-2.16090966479999,-1.98707298988876,-2.17892412762116,-2.18621663793098,-1.79608625520467,-2.27393791423706,-1.76521080001809,-1.80614633101692,-1.92747246460882,-1.81403803519454,-2.02914933507839,-2.07435641116345,-1.93912034028966,-1.87685991293808,-1.85958488083016,-2.03272133859243,-1.82615533612903,-2.01514863643445,-2.19731241385858,-2.17237398359699,-2.36456261674181,-2.56079357759997,-2.42866936486661,-2.41544943725094,-2.1515773427156,-2.08541810848369,-2.34407326710108,-1.91131895483474,-1.89495001347603,-2.19337559344785,-1.87635074239077,-1.83854478075252,-1.72419297588737,-1.76117264720112,-2.10986198849144,-2.07975049651372,-1.84133125200193,-2.0070483451855,-1.58751008224292,-2.44127875637359,-2.44930740136359,-2.50344506916021,-2.00334258235972,-2.24801866460715,-2.25220268557229,-1.93106468534506,-1.95981634858809,-1.94572137761713,-1.7509637402072,-1.608076934395,-1.85345133664706,-1.80151729744878,-1.81987684231228,-1.76269544448273,-1.91466348847786,-1.85151491958633,-1.98513791375028,-1.87160043275607,-2.2256399073242
"1D-myo-Inositol 1,3,4-trisphosphate",1.25688254834535,1.22157357031551,1.23313939009414,1.10051801764599,1.16447495542212,1.22080726300254,1.08364169549983,1.09844292352301,1.05988635617851,1.01418808854574,1.18901430320515,0.931375507685679,0.994421365608311,0.886647375701134,1.00992744825222,0.916797553274609,0.955380159755396,1.02246365056567,0.921558645397354,0.884081352125033,1.15840029037119,1.03106887673651,1.05289798390652,1.08465246873985,1.05831395467349,0.868313960915884,1.08438269214629,1.10878268076103,1.13414345262113,0.92217640155781,1.05924098569318,1.02885921359749,0.846196629015846,0.928989495211786,0.88141522264374,1.01253475959936,0.979118523026894,0.949013822286805,0.924036141614176,0.942958147850799,1.25665838473614,1.25206478657498,1.25876947139597,1.19071227595819,1.13053828186731,1.09512758227521,1.06941895957441,1.10230291913956,1.09224062022761,1.05806119266229,1.0089189238276,1.13975823849469,1.08733978465266,1.00465246937735,1.11539845264275,1.00633639617215,1.10494857235161,0.957268666779926,0.889331645802809,0.985846622685321,1.19654482180084,1.24289740792141,1.07238471973942,1.22583301945804,1.12486990563269,1.10700854296749,1.22006874150271,1.06168234721757,0.887465837831142,1.12194708155807,0.902595401670236,1.02744405042852,1.00380982451033,1.05156749951282,0.981959322131686,0.953062595232234,1.00326888289358,0.952305373759078,0.995177899323373,1.13288314873891
"GDP",-0.794529351410439,-0.547695243004467,-0.658030390209552,-0.700795703885001,-0.537320806658354,-0.419015521213469,-0.676821079974307,-0.568188663441624,-0.403366443445455,-0.337504603654393,-0.557955714382135,-0.331112526226837,-0.352288581195403,-0.335912324323063,-0.250858158240469,-0.192290084082117,-0.437073065258216,-0.270621060526283,-0.272418528656054,-0.269565287531954,-0.70648739952202,-0.899653374161248,-0.796644130145674,-0.685686932572422,-0.57846459517101,-0.643974036156086,-0.607531386775428,-0.49234421621947,-0.47041565816798,-0.463962965087227,-0.315970533092473,-0.393471425006046,-0.314597291710095,-0.352960085210885,-0.38144089360096,-0.295775807031394,-0.402216238634967,-0.23602915085346,-0.355629956510171,-0.514550442305003,-0.642572136378439,-0.618124799274074,-0.717443035901388,-0.786681162289014,-0.695153824193344,-0.698068241604716,-0.556061717853469,-0.309619210771958,-0.321086136858861,-0.380311265089295,-0.495996820691524,-0.467837260581005,-0.287222860834579,-0.326509043358792,-0.337196666992439,-0.533581730870083,-0.315023399246714,-0.261156575592828,-0.304335273625043,-0.326304214426985,-0.737966096610903,-0.917817396447246,-0.714413752176357,-0.651970709579874,-0.738607196893176,-0.498730103077078,-0.752215060852244,-0.502019247449612,-0.317958495630783,-0.364382686977589,-0.452461919932828,-0.441197690948899,-0.142258732427541,-0.585726033441222,-0.362098047368166,-0.506560725277708,-0.219667838163916,-0.249701549210419,-0.375878967339073,-0.33405642000826
"FMN",-1.21658240135743,-1.1059302344833,-1.06306154242759,-1.13934722373362,-1.2405031420324,-1.09934651725841,-1.37808358733874,-1.26631514212312,-1.22472687984078,-1.30545445473494,-1.4042687047367,-1.38132245476898,-1.53182135004485,-1.41989071696242,-1.33660280542575,-1.74184079504672,-1.77065977854084,-1.71410307850513,-1.68067593657802,-1.90032523695849,-1.24723549038636,-1.03629822385419,-1.26894883009737,-1.38095243719816,-1.05120766893079,-1.13427043406833,-1.30870333239774,-1.14328197294299,-1.46974572779101,-1.27322299421765,-1.47627624939233,-1.59643353089823,-1.44827382875278,-1.4727338661665,-1.50608802044059,-1.66155819150818,-1.71143601272479,-1.5505208935156,-1.88758872216619,-1.81157764146978,-1.19594868332969,-1.14723406526171,-1.49062516618414,-1.34970601697175,-1.33799222704981,-1.03419620546686,-1.2289551091089,-1.31004484731167,-1.32487882353797,-1.56308848352112,-1.38657750301585,-1.46560984769314,-1.491155973803,-1.64433089537569,-1.44086516795175,-1.6223756391429,-1.81515167166426,-2.00487986224435,-1.75943220104009,-1.79031734326651,-1.25115220401852,-1.20221453939882,-1.44416585610999,-1.55286256456695,-1.33548150585749,-1.2917541079767,-1.58279710438084,-1.29172630368779,-1.47319838367753,-1.31089744643684,-1.59118618235959,-1.33683033516844,-1.54549370914208,-1.46117136492311,-1.73658008979172,-1.66935667519341,-1.93862816254285,-2.13485388373862,-1.88526359596274,-1.98650868801689
"3-Dehydroteasterone",-0.902552438815988,-0.750795702425881,-0.638263476089266,-0.596313425057684,-0.968064710853554,-0.535581237919839,-0.660593207035976,-0.704826541286192,-0.579640737763571,-0.362683875442544,-0.559829040457249,-0.00304289731232465,-0.817754726921819,-0.671961527455078,-0.680446411634811,-0.780539615783567,-0.842230443555779,-1.09336266429574,-0.65801791815047,-0.816249667953029,-0.658444033754625,-0.41843969523898,-0.364281561684743,-0.600814045895616,-0.560824858124805,-0.167413235774745,-0.418774547539545,-0.637501918571235,-0.5098137337485,0.0605184321078394,-0.468745947241668,-0.152507728642862,-0.989193245043417,-0.794987222027146,-0.561196530392023,-0.805284245164493,-1.05147890217176,-0.729689739201531,-0.927157846552543,-0.991907875723019,-0.848505952539346,-0.662490670650916,-0.84968824872716,-0.744396664540593,-0.762730810588916,-0.691301631392562,-0.886370776480463,-0.870839622619267,-1.04256348811299,-0.644539612840012,-0.886332890334113,-0.87635074239077,-1.14975801471741,-1.06369107965891,-0.781269057307464,-1.05675065203188,-1,-0.880513289029185,-1.01264593652701,-1.11731668603696,-0.966159391773717,-0.843359875513098,-0.674977530424409,-0.947903595934292,-0.833847388735233,-0.720507171433034,-0.878326754750487,-0.93974097494425,-0.844752843540347,-0.634099982516306,-0.578289964686565,-0.649833200276321,-0.991715913606448,-0.859338666128499,-0.669340752323969,-0.926840837389552,-0.907924415101622,-0.806306223137481,-0.86297258535337,-1.02488977974475
"dCTP",-1.09968390072056,-1.43221802558453,-1.11527837193035,-0.994482995032433,-1.42211495104509,-1.17431803216526,-1.33383213250855,-1.26436529043979,-1.25900801441273,-1.29956028185891,-1.12581992402598,-1.05532766970086,-0.901660881870404,-0.993520126875985,-0.879827440824055,-0.818934440952487,-0.827202234323448,-0.801441297024788,-0.644882515961337,-0.612344473994465,-1.14266957055988,-1.25078728992541,-1.19681886852502,-1.53144406372561,-1.29387301578668,-1.4134671333451,-1.55061492802952,-1.21969508846216,-1.17841360732716,-1.37934002658357,-0.981817764805298,-1.21523262976358,-1.0124731729877,-0.996878633484069,-0.856171855962003,-0.832318327585041,-0.844702543588253,-0.762458819473286,-0.705325703510537,-0.560742799855381,-1.06608919045777,-1.08844473405411,-1.30969557255302,-1.30478807489981,-0.932244057284851,-1.24221214094137,-1.38931947224312,-1.5101895296591,-1.45459705653455,-1.11101720641966,-1.24010985126082,-1.07764438541455,-0.773330565861071,-0.975188763937934,-0.877373128806703,-1.02511736762297,-0.614485561947498,-0.749839863608296,-0.635632373183359,-0.685080082131481,-1.09369785120834,-1.37364313143152,-1.23186766254749,-1.21696178939585,-1.29555532144473,-1.41922529624228,-1.46594737698065,-1.20018282253499,-1.37824100588026,-1.27934271256199,-1.12709515612037,-1.06461650256025,-1.03935882484325,-1.02999474029784,-1.07825957215789,-0.834829314802015,-0.785305128437665,-0.689362106718885,-0.58673718951119,-0.804013590855682
"dUTP",-0.146193073466032,-0.320875109627211,-0.086036022116696,-0.182415945625509,-0.373174335202787,-0.112170557615991,-0.36530120861511,-0.319780171483536,-0.155543314694777,-0.448777492574326,-0.306276545941762,-0.262484471415576,-0.190172592262876,-0.449569106118631,-0.30431790454846,-0.337231205576531,-0.400465706358219,-0.220013948871046,-0.233299704296734,-0.11609258181223,-0.277119770332259,-0.154672956881397,-0.221577569554894,-0.299587081562452,-0.27641444690256,-0.228322859110158,-0.223702075154026,-0.198906885657852,-0.298580935404884,-0.253343748275203,-0.300419341421026,-0.361879689557957,-0.185275172569982,-0.134849931906858,-0.464910154812699,-0.33844318167038,-0.33312222218181,-0.227219892855265,-0.295600095345653,-0.191667988627781,-0.0603625794308158,-0.0195669564279175,-0.154188664293107,-0.199336725499608,-0.182067553269617,-0.0817040924690851,-0.400799864714577,-0.345599582559132,-0.145188007294431,-0.275216890076015,-0.498161404804845,-0.084634944110757,-0.13131094347164,-0.23266938640719,-0.221255187286634,-0.368718633536123,-0.266936081512958,-0.432541900388259,-0.192855327153264,-0.163132250807333,-0.118775615292122,-0.109105135007336,-0.077205222651946,-0.0972454392892192,-0.0848447051559216,-0.225881407416328,-0.262926058791507,-0.436477633543651,-0.237981921983495,-0.354758573822679,-0.32671315745274,-0.251801121483792,-0.304904449833094,-0.408887437776064,-0.350464199815383,-0.280190389541223,-0.206689385451474,-0.372314398131136,-0.267398984162359,-0.241371496770439
"104-2",-1.49302079776201,-1.44730576770639,-1.40011527367238,-1.37794222870689,-1.54236873007599,-1.43257875550193,-1.52008783461686,-1.4813768131667,-1.26380102560163,-1.06051423221674,-1.52578907421596,-1.38245412828044,-1.80580912201591,-1.66655172208779,-1.09231876990374,-1.4443275577667,-1.44156172549059,-1.5740639027846,-1.39840859965925,-1.66176179752865,-1.51950106600212,-0.622779084695379,-1.12003763403754,-1.36157501431033,-1.46714516514517,-1.07746141517184,-0.803308088994902,-1.47220431443324,-1.18353084871263,-0.494534664105782,-0.782222502759041,-1.26858205435652,-1.65304272436147,-1.15349680044576,-0.856712494919385,-1.31490766720959,-1.36877580915909,-0.932814758168934,-0.71779415741678,-1.32304232954155,-1.2044946805021,-1.32418744822016,-0.770101985173952,-1.38963465168253,-1.39163357126453,-1.31705882059953,-1.39696290755692,-1.45454678713689,-1.30893264270896,-0.874763023643906,-1.64818684880945,-1.19451133227804,-1.38263151702483,-1.49189624493044,-1.09887759313769,-1.37520655501243,-1.45465447837543,-1.21741341348442,-1.31101396077845,-1.62627369950421,-1.3390614927553,-0.854164019802695,-0.521768674233961,-0.934016013294197,-1.25192077228067,-0.597826212004108,-0.643280689299079,-1.2452285951142,-1.31458869546305,-0.151249220247468,-0.999681559420209,-1.19468343746841,-1.56944768798941,-0.980623366574287,-0.826902243758369,-1.40413802209774,-1.32857468085886,-1.02796500853598,-0.829568345333556,-1.32575625910428
"Phytyl diphosphate",-1.02670279353947,-1.17503234011787,-0.93696689315996,-1.01227976142049,-0.894573645587027,-1.08733870463606,-0.941593768010813,-1.00146079276338,-1.09984512939482,-1.04268257188265,-1.28404178994349,-1.1373298376017,-1.06711419585854,-1.3008216598547,-1.16616575604873,-1.4067769840635,-1.22490241716928,-1.40801461298495,-1.58604694268215,-1.42399953348569,-1.04517304228256,-0.960107272876487,-0.9533744360215,-1.03241355969342,-0.874550527223551,-0.985927865705895,-1.01528809051138,-0.901998660252634,-0.980623927640485,-1.12939804452194,-1.10315092440565,-1.2094625207438,-1.22129238694012,-1.39960081032967,-1.33399716330345,-1.3879256536616,-1.42966504430941,-1.35313339310069,-1.32430943524793,-1.5775034150857,-0.819197475819639,-1.38543839890288,-0.93204623343396,-1.26439181070817,-1.13440011832438,-1.10512075690025,-1.32547917791315,-1.13695422643815,-0.98976153023686,-1.21115149733643,-1.20550737421887,-1.09958172484819,-1.20013546395373,-1.04540845280969,-1.27186705060229,-1.39880766667937,-1.41674746159932,-1.43866000955121,-1.46590497219699,-1.57077858691251,-1.05614587959657,-1.23418069278857,-1.17617167345297,-1.04063138544697,-1.29734637697072,-1.13813091886349,-1.17671288938015,-0.956931278108113,-1.15277387938055,-1.37291459332893,-1.14846880691294,-1.48815146450678,-1.25225751210871,-1.21883460192326,-1.28377141334815,-1.24908252754842,-1.35036807172112,-1.41330406187848,-1.54498224805467,-1.34549247716554
"Emetine",-1.25486106056724,-1.13561711920617,-1.01507818518322,-1.0419778332843,-1.09507832178415,-0.738787492743651,-0.740592529101196,-0.873496077159231,-0.802116160857134,-0.290763929584267,-1.40932636124307,-0.76921601716265,-1.23934994222283,-1.32735031081964,-1.23073054669979,-1.20387233336565,-1.41203125722234,-1.47570494200912,-1.42685528718629,-1.27441012733554,-1.09125322502092,-1.26573355543475,-1.09172723801416,-1.18129243738566,-1.06204486573651,-0.694696568041449,-0.847428830860091,-0.981330325723551,-0.561218833048496,-0.442754199594622,-1.03611243712247,-0.959130173581636,-1.1194127729209,-1.25723405481743,-1.54651192693269,-1.23175398152043,-1.35143987700391,-1.3281938812441,-1.42591780407649,-1.56097751799482,-1.28091912135826,-1.30126769393413,-1.31359870659662,-1.15880292555039,-1.1437304340519,-0.757491911087028,-0.907027014221537,-0.998798683653156,-1.06847038009356,-0.949069949515877,-1.0071750522927,-1.55087648830489,-1.49557314186259,-1.42409819755768,-1.59988617800248,-1.4641603299126,-1.47446295945561,-1.4101740873598,-1.63081366328437,-1.49564425685173,-1.41327359755417,-1.34288299351947,-1.15246488348405,-0.945401088731122,-1.16924155122304,-1.00593630649862,-1.04344635851669,-0.980175021643751,-0.946373148597672,-1.03324162680998,-1.0459475245304,-1.26926972635952,-1.48160009254345,-1.46257317398001,-1.2374523520449,-1.31567410248442,-1.50261517278466,-1.46426547645406,-1.51329481857579,-1.33844418203063
"Cephaeline",-1.58133568419942,-1.19959597755966,-1.36018574044364,-1.34182997874412,-1.52228215372811,-1.60060613465857,-1.53480207510188,-1.26865844806476,-1.40932845791553,-1.43902585547047,-1.14186553717195,-1.42690721329593,-1.47999294111961,-1.52232544855394,-1.58953233362315,-1.46991548907178,-1.58722130036982,-1.48036084907185,-1.39514642745895,-1.45754702667343,-1.5556708026822,-1.31520223169905,-1.31813872881912,-1.48535715027081,-1.25877497247965,-1.36328853066334,-1.60447913942913,-1.45212006838991,-1.52852779202028,-0.897451316472242,-1.37467120655396,-1.89235257506544,-1.5671512246047,-1.41493334485214,-1.62124721845201,-1.57514343969071,-1.57510189411377,-1.4147249231665,-1.40476353883339,-1.71282412843729,-1.18567080621044,-1.519714472926,-1.28075387900263,-1.33917884226929,-1.14763594548107,-1.36965484586378,-1.09821113503565,-1.39148068602098,-1.47411835686419,-1.56935426987786,-1.46956393643145,-1.44747362949727,-1.39266611040363,-1.25432758586787,-1.31197931413136,-1.43494943558343,-1.4397427689715,-1.32140623015355,-1.47496715677304,-1.55324257436877,-1.23569087819201,-1.26222184876309,-1.15709093188726,-1.39575296528806,-1.14606032878938,-1.31107908120437,-1.49874304610059,-1.3886102814476,-1.46243719029706,-1.41610947087557,-1.57117489992385,-1.42327035110767,-1.41950922069042,-1.49998636797674,-1.44762422467095,-1.4909462335066,-1.75475832680045,-1.23086584856809,-1.30864521937432,-1.48056926352094
"10-Formyltetrahydrofolate",-1.12472937172173,-1.01661211093216,-0.895790192822371,-0.862542159346944,-1.1269520232668,-0.993064746663256,-0.850303900829807,-1.09851631388557,-1.29249020733721,-1.060846535579,-1.79304054932174,-1.82761639281053,-1.86598764116105,-2.2168364643765,-1.89247657725454,-2.01813161728477,-2.12045125320425,-2.37296121449697,-2.10201559687902,-2.35340514624623,-0.949165091899214,-1.06938666297509,-0.987072989888759,-1.14964369406681,-1.01127813570204,-1.23755554799207,-1.06406956997735,-1.08061473627381,-1.40897788698715,-1.2922527404677,-1.44596551829576,-1.74121982025829,-1.99263009462759,-2.15245451620472,-2.36020453337543,-2.28639954788536,-2.27419687807145,-2.18414040823698,-2.68325237245585,-2.44423688422224,-0.950738088256317,-1.16209382443977,-1.09505002659211,-1.09582549250006,-1.02044392902729,-1.06849183490953,-0.733997894834491,-1.03036269027073,-1.08195692641308,-1.0608640016959,-1.21536592727929,-1.58383470287644,-1.64348580149039,-1.58772661612235,-1.71842722212998,-2.2168881732181,-1.99012198804526,-2.42878976552715,-2.25608541862578,-2.28457522254216,-1.15329799340957,-1.15318620347145,-1.37443748958666,-1.15204431271452,-0.974701593026948,-1.05795020558148,-1.23332907674755,-1.35277568240787,-1.33962800832946,-1.25399015920893,-1.67565351769408,-1.80000143210031,-1.92871476115926,-2.11598619433151,-2.38198580598403,-2.34721874901473,-2.71689616467451,-2.33541920468688,-2.34508526922725,-2.79162727318938
"Taurochenodeoxycholate",-0.725140158769417,-0.659051789702755,-0.570124625980965,-0.652076696579693,-0.524777734770536,-0.675822552091734,-0.589002164893946,-0.660817089318604,-0.700335589273939,-0.626496887074927,-0.826758375662296,-0.677927165203723,-0.726640221059284,-0.881599676310779,-0.897567449178169,-0.771496143805715,-0.842500232250515,-0.826281425399241,-0.789157729979769,-0.808639458628511,-0.605879069216341,-0.529638031496935,-0.582014356274934,-0.50475213448764,-0.679146878041321,-0.783861104029372,-0.618521941612721,-0.709050908430832,-0.766663678876705,-0.599373772640094,-0.772654114429422,-1.04689562522446,-0.830092466185389,-0.845748842148549,-0.837909649569276,-0.782239673930647,-0.881843278935387,-0.850468641541756,-0.949959317500404,-0.811298401162922,-0.366658702886616,-0.539551488040475,-0.213118807593395,-0.602022554157806,-0.577479854147356,-0.564810022656888,-0.525108789524557,-0.776357250238062,-0.803024079605313,-0.663405893770047,-0.604780405452587,-0.640998131447933,-0.734527137643102,-0.956982041301806,-0.726028521030582,-0.712606642897011,-0.784508682547933,-0.607318080384321,-0.732829143484489,-0.600830514606679,-0.438645008160631,-0.445085905912904,-0.796019318712389,-0.590910234127017,-0.527863725998143,-0.692641875932123,-0.529431612262856,-0.677972924285807,-0.799300452988927,-0.684013496282578,-0.736965594166207,-0.71190813657457,-0.761302228391804,-0.653216084268564,-0.743203031985452,-0.841315998711643,-0.906309397535798,-0.83776071348972,-0.543504329153812,-0.716033267658831
"Raffinose",-0.725426039091543,-0.623044962087947,-0.552518296442805,-0.383831233195636,-0.698141224060238,-0.481195659137999,-0.67261573528519,-0.537489334333035,-0.537194645479074,-0.456626540417949,-0.610622493133741,-0.328929105392543,-0.480856055139309,-0.59660659170234,-0.708006834376837,-0.539326284823741,-0.496119547107462,-0.476338954342282,-0.550910730717167,-0.595513450768188,-0.445525290394727,-0.501199202373723,-0.540951699653048,-0.493427166456573,-0.521264039036151,-0.397649775956582,-0.553555204266461,-0.534191201328939,-0.477356549381275,-0.39035378362688,-0.602434799548261,-0.354556825316962,-0.636818686847352,-0.700556900859825,-0.604806071390477,-0.535615075504074,-0.64484793188122,-0.446535652113537,-0.819101210283378,-0.643329217834854,-0.613230225743962,-0.811286509286768,-0.631501864490344,-0.7233991031115,-0.501294626939911,-0.463334538843409,-0.532982349403074,-0.721539206539363,-0.430788156257869,-0.523517875361565,-0.555611676988747,-0.485104509241983,-0.551704516410316,-0.634384016037471,-0.742779473243239,-0.606767719334099,-0.509309457507326,-0.332098566323275,-0.557268901660361,-0.54777498971958,-0.665909649906041,-0.521917969171666,-0.606082449213341,-0.717864092976404,-0.598976028117095,-0.707645020495985,-0.591478259064511,-0.666667921243924,-0.625879987184522,-0.483427942138471,-0.510030678394084,-0.653141843436213,-0.611830381381209,-0.563996765666509,-0.442001429179911,-0.473436465218155,-0.427029279019445,-0.50298999435755,-0.436536370410497,-0.503297037494089
"XTP",-0.345112118290038,-0.493539472957563,-0.46216141139287,-0.316369374843939,-0.341372601940916,-0.384034082233208,-0.495273710915241,-0.620852083526875,-0.365524518577947,-0.506901297419738,-0.372847984739161,-0.634586031105421,-0.545074694696638,-0.701580563087152,-0.543142325026528,-0.713801442377985,-0.593110784300613,-0.533032406518439,-0.549550125422146,-0.675281980850375,-0.376730336557983,-0.562043325408588,-0.580500510342862,-0.505988483042943,-0.479350397302756,-0.660766978716616,-0.597888006709637,-0.382469636822414,-0.505001308373034,-0.539300200463144,-0.518521571137974,-0.669804791350975,-0.725274914517776,-0.55527255175517,-0.61528850131346,-0.542659831766809,-0.487721634935838,-0.70349088961512,-0.653754565521972,-0.685697717446571,-0.390324572441628,-0.364309889222399,-0.285776945646802,-0.403027481609426,-0.400227288458368,-0.388457606855031,-0.400079657507231,-0.427971914775091,-0.562400346069065,-0.473940984225422,-0.543390658797843,-0.52420680802479,-0.449853939633067,-0.533259618581869,-0.66009522085492,-0.677437011686674,-0.628948132211272,-0.686027579249796,-0.557028312142437,-0.597745634512776,-0.26890607345746,-0.403536740861169,-0.443138295496116,-0.357465061583454,-0.584415714646433,-0.461066030323249,-0.579015463838417,-0.507637408205404,-0.51609634211524,-0.463589952823719,-0.591666041017234,-0.550145003153904,-0.550948139234187,-0.734987944725765,-0.737957364398358,-0.857063830320142,-0.706459181720239,-0.661217604450751,-0.578642088260136,-0.715747839813231
